@relation GOLDSTANDARD_AROUSAL

@attribute Instance_name string
@attribute frameTime numeric
@attribute GoldStandard numeric


@data
dev_1,113.64,-0.2379248
dev_1,113.68,-0.2379248
dev_1,113.72,-0.2379248
dev_1,113.76,-0.2379248
dev_1,113.8,-0.2379248
dev_1,113.84,-0.2379248
dev_1,113.88,-0.2379248
dev_1,113.92,-0.2379248
dev_1,113.96,-0.2379248
dev_1,114,-0.2379248
dev_1,114.04,-0.2379248
dev_1,114.08,-0.2379248
dev_1,114.12,-0.2379248
dev_1,114.16,-0.2395915
dev_1,114.2,-0.2395915
dev_1,114.24,-0.2395915
dev_1,114.28,-0.2395915
dev_1,114.32,-0.2395915
dev_1,114.36,-0.2395915
dev_1,114.4,-0.2395915
dev_1,114.44,-0.2395915
dev_1,114.48,-0.2395915
dev_1,114.52,-0.2395915
dev_1,114.56,-0.2395915
dev_1,114.6,-0.2395915
dev_1,114.64,-0.2395915
dev_1,114.68,-0.2395915
dev_1,114.72,-0.2395915
dev_1,114.76,-0.2395915
dev_1,114.8,-0.2395915
dev_1,114.84,-0.2395915
dev_1,114.88,-0.2395915
dev_1,114.92,-0.2395915
dev_1,114.96,-0.2395915
dev_1,115,-0.2395915
dev_1,115.04,-0.2395915
dev_1,115.08,-0.2395915
dev_1,115.12,-0.2395915
dev_1,115.16,-0.2395915
dev_1,115.2,-0.2395915
dev_1,115.24,-0.2395915
dev_1,115.28,-0.2379248
dev_1,115.32,-0.2379248
dev_1,115.36,-0.2362582
dev_1,115.4,-0.2329248
dev_1,115.44,-0.2329248
dev_1,115.48,-0.2312582
dev_1,115.52,-0.2279248
dev_1,115.56,-0.2279248
dev_1,115.6,-0.2279248
dev_1,115.64,-0.2279248
dev_1,115.68,-0.2279248
dev_1,115.72,-0.2279248
dev_1,115.76,-0.2279248
dev_1,115.8,-0.2279248
dev_1,115.84,-0.2279248
dev_1,115.88,-0.2279248
dev_1,115.92,-0.2279248
dev_1,115.96,-0.2279248
dev_1,116,-0.2279248
dev_1,116.04,-0.2279248
dev_1,116.08,-0.2279248
dev_1,116.12,-0.2279248
dev_1,116.16,-0.2279248
dev_1,116.2,-0.2279248
dev_1,116.24,-0.2279248
dev_1,116.28,-0.2279248
dev_1,116.32,-0.2279248
dev_1,116.36,-0.2279248
dev_1,116.4,-0.2279248
dev_1,116.44,-0.2279248
dev_1,116.48,-0.2312582
dev_1,116.52,-0.2329248
dev_1,116.56,-0.2329248
dev_1,116.6,-0.2362582
dev_1,116.64,-0.2362582
dev_1,116.68,-0.2362582
dev_1,116.72,-0.2379248
dev_1,116.76,-0.2379248
dev_1,116.8,-0.2379248
dev_1,116.84,-0.2379248
dev_1,116.88,-0.2395915
dev_1,116.92,-0.2412582
dev_1,116.96,-0.2412582
dev_1,117,-0.2445915
dev_1,117.04,-0.2445915
dev_1,117.08,-0.2462582
dev_1,117.12,-0.2462582
dev_1,117.16,-0.2479248
dev_1,117.2,-0.2495915
dev_1,117.24,-0.2512582
dev_1,117.28,-0.2529248
dev_1,117.32,-0.2545915
dev_1,117.36,-0.2545915
dev_1,117.4,-0.2545915
dev_1,117.44,-0.2545915
dev_1,117.48,-0.2545915
dev_1,117.52,-0.2545915
dev_1,117.56,-0.2545915
dev_1,117.6,-0.2545915
dev_1,117.64,-0.2545915
dev_1,117.68,-0.2545915
dev_1,117.72,-0.2545915
dev_1,117.76,-0.2545915
dev_1,117.8,-0.2545915
dev_1,117.84,-0.2545915
dev_1,117.88,-0.2545915
dev_1,117.92,-0.2512582
dev_1,117.96,-0.2495915
dev_1,118,-0.2512582
dev_1,118.04,-0.2512582
dev_1,118.08,-0.2512582
dev_1,118.12,-0.2495915
dev_1,118.16,-0.2495915
dev_1,118.2,-0.2495915
dev_1,118.24,-0.2495915
dev_1,118.28,-0.2512582
dev_1,118.32,-0.2512582
dev_1,118.36,-0.2495915
dev_1,118.4,-0.2479248
dev_1,118.44,-0.2462582
dev_1,118.48,-0.2462582
dev_1,118.52,-0.2462582
dev_1,118.56,-0.2462582
dev_1,118.6,-0.2462582
dev_1,118.64,-0.2462582
dev_1,118.68,-0.2462582
dev_1,118.72,-0.2462582
dev_1,118.76,-0.2462582
dev_1,118.8,-0.2479248
dev_1,118.84,-0.2479248
dev_1,118.88,-0.2462582
dev_1,118.92,-0.2462582
dev_1,118.96,-0.2462582
dev_1,119,-0.2462582
dev_1,119.04,-0.2462582
dev_1,119.08,-0.2462582
dev_1,119.12,-0.2445915
dev_1,119.16,-0.2445915
dev_1,119.2,-0.2445915
dev_1,119.24,-0.2445915
dev_1,119.28,-0.2445915
dev_1,119.32,-0.2445915
dev_1,119.36,-0.2445915
dev_1,119.4,-0.2462582
dev_1,119.44,-0.2479248
dev_1,119.48,-0.2462582
dev_1,119.52,-0.2479248
dev_1,119.56,-0.2495915
dev_1,119.6,-0.2529248
dev_1,119.64,-0.2545915
dev_1,119.68,-0.2595915
dev_1,119.72,-0.2662582
dev_1,119.76,-0.2695915
dev_1,119.8,-0.2712582
dev_1,119.84,-0.2712582
dev_1,119.88,-0.2745915
dev_1,119.92,-0.2779248
dev_1,119.96,-0.2795915
dev_1,120,-0.2812582
dev_1,120.04,-0.2812582
dev_1,120.08,-0.2829248
dev_1,120.12,-0.2795915
dev_1,120.16,-0.2812582
dev_1,120.2,-0.2812582
dev_1,120.24,-0.2812582
dev_1,120.28,-0.2812582
dev_1,120.32,-0.2812582
dev_1,120.36,-0.2812582
dev_1,120.4,-0.2812582
dev_1,120.44,-0.2812582
dev_1,120.48,-0.2812582
dev_1,120.52,-0.2795915
dev_1,120.56,-0.2795915
dev_1,120.6,-0.2779248
dev_1,120.64,-0.2779248
dev_1,120.68,-0.2762582
dev_1,120.72,-0.2762582
dev_1,120.76,-0.2762582
dev_1,120.8,-0.2795915
dev_1,120.84,-0.2812582
dev_1,120.88,-0.2862582
dev_1,120.92,-0.2895915
dev_1,120.96,-0.2945915
dev_1,121,-0.2995915
dev_1,121.04,-0.3045915
dev_1,121.08,-0.3045915
dev_1,121.12,-0.3029248
dev_1,121.16,-0.3045915
dev_1,121.2,-0.3029248
dev_1,121.24,-0.3029248
dev_1,121.28,-0.3012582
dev_1,121.32,-0.3029248
dev_1,121.36,-0.3029248
dev_1,121.4,-0.3062582
dev_1,121.44,-0.3045915
dev_1,121.48,-0.3029248
dev_1,121.52,-0.3062582
dev_1,121.56,-0.3062582
dev_1,121.6,-0.3095915
dev_1,121.64,-0.3129248
dev_1,121.68,-0.3162582
dev_1,121.72,-0.3212582
dev_1,121.76,-0.3262582
dev_1,121.8,-0.3279248
dev_1,121.84,-0.3362582
dev_1,121.88,-0.3445915
dev_1,121.92,-0.3479248
dev_1,121.96,-0.3529248
dev_1,122,-0.3562582
dev_1,122.04,-0.3595915
dev_1,122.08,-0.3662582
dev_1,122.12,-0.3712582
dev_1,122.16,-0.3745915
dev_1,122.2,-0.3745915
dev_1,122.24,-0.3762582
dev_1,122.28,-0.3779248
dev_1,122.32,-0.3845915
dev_1,122.36,-0.3845915
dev_1,122.4,-0.3862582
dev_1,122.44,-0.3895915
dev_1,122.48,-0.3895915
dev_1,122.52,-0.3929248
dev_1,122.56,-0.3929248
dev_1,122.6,-0.3929248
dev_1,122.64,-0.3929248
dev_1,122.68,-0.3945915
dev_1,122.72,-0.3945915
dev_1,122.76,-0.3945915
dev_1,122.8,-0.3945915
dev_1,122.84,-0.3945915
dev_1,122.88,-0.3945915
dev_1,122.92,-0.3945915
dev_1,122.96,-0.3945915
dev_1,123,-0.3945915
dev_1,123.04,-0.3945915
dev_1,123.08,-0.3945915
dev_1,123.12,-0.3945915
dev_1,123.16,-0.3945915
dev_1,123.2,-0.3945915
dev_1,123.24,-0.3945915
dev_1,123.28,-0.3945915
dev_1,123.32,-0.3945915
dev_1,123.36,-0.3945915
dev_1,123.4,-0.3945915
dev_1,123.44,-0.3945915
dev_1,123.48,-0.3945915
dev_1,123.52,-0.3945915
dev_1,123.56,-0.3945915
dev_1,123.6,-0.3945915
dev_1,123.64,-0.3945915
dev_1,123.68,-0.3945915
dev_1,123.72,-0.3945915
dev_1,123.76,-0.3962582
dev_1,123.8,-0.3962582
dev_1,123.84,-0.3962582
dev_1,123.88,-0.3945915
dev_1,123.92,-0.3945915
dev_1,123.96,-0.3945915
dev_1,124,-0.3945915
dev_1,124.04,-0.3945915
dev_1,124.08,-0.3945915
dev_1,124.12,-0.3945915
dev_1,124.16,-0.3945915
dev_1,124.2,-0.3945915
dev_1,124.24,-0.3945915
dev_1,124.28,-0.3945915
dev_1,124.32,-0.3945915
dev_1,124.36,-0.3945915
dev_1,124.4,-0.3945915
dev_1,124.44,-0.3945915
dev_1,124.48,-0.3945915
dev_1,124.52,-0.3929248
dev_1,124.56,-0.3929248
dev_1,124.6,-0.3929248
dev_1,124.64,-0.3929248
dev_1,124.68,-0.3912582
dev_1,124.72,-0.3912582
dev_1,124.76,-0.3912582
dev_1,124.8,-0.3912582
dev_1,124.84,-0.3929248
dev_1,124.88,-0.3912582
dev_1,124.92,-0.3912582
dev_1,124.96,-0.3912582
dev_1,125,-0.3912582
dev_1,125.04,-0.3912582
dev_1,125.08,-0.3912582
dev_1,125.12,-0.3912582
dev_1,125.16,-0.3895915
dev_1,125.2,-0.3895915
dev_1,125.24,-0.3895915
dev_1,125.28,-0.3895915
dev_1,125.32,-0.3779248
dev_1,125.36,-0.3712582
dev_1,125.4,-0.3662582
dev_1,125.44,-0.3612582
dev_1,125.48,-0.3562582
dev_1,125.52,-0.3545915
dev_1,125.56,-0.3495915
dev_1,125.6,-0.3429248
dev_1,125.64,-0.3412582
dev_1,125.68,-0.3362582
dev_1,125.72,-0.3329248
dev_1,125.76,-0.3295915
dev_1,125.8,-0.3245915
dev_1,125.84,-0.3195915
dev_1,125.88,-0.3162582
dev_1,125.92,-0.3145915
dev_1,125.96,-0.3129248
dev_1,126,-0.3112582
dev_1,126.04,-0.3095915
dev_1,126.08,-0.3079248
dev_1,126.12,-0.3062582
dev_1,126.16,-0.3045915
dev_1,126.2,-0.3095915
dev_1,126.24,-0.3162582
dev_1,126.28,-0.3195915
dev_1,126.32,-0.3212582
dev_1,126.36,-0.3212582
dev_1,126.4,-0.3212582
dev_1,126.44,-0.3229248
dev_1,126.48,-0.3229248
dev_1,126.52,-0.3229248
dev_1,126.56,-0.3229248
dev_1,126.6,-0.3229248
dev_1,126.64,-0.3229248
dev_1,126.68,-0.3229248
dev_1,126.72,-0.3229248
dev_1,126.76,-0.3229248
dev_1,126.8,-0.3229248
dev_1,126.84,-0.3212582
dev_1,126.88,-0.3212582
dev_1,126.92,-0.3212582
dev_1,126.96,-0.3212582
dev_1,127,-0.3179248
dev_1,127.04,-0.3162582
dev_1,127.08,-0.3145915
dev_1,127.12,-0.3145915
dev_1,127.16,-0.3195915
dev_1,127.2,-0.3245915
dev_1,127.24,-0.3312582
dev_1,127.28,-0.3362582
dev_1,127.32,-0.3412582
dev_1,127.36,-0.3462582
dev_1,127.4,-0.3495915
dev_1,127.44,-0.3495915
dev_1,127.48,-0.3495915
dev_1,127.52,-0.3512582
dev_1,127.56,-0.3512582
dev_1,127.6,-0.3512582
dev_1,127.64,-0.3512582
dev_1,127.68,-0.3512582
dev_1,127.72,-0.3512582
dev_1,127.76,-0.3512582
dev_1,127.8,-0.3529248
dev_1,127.84,-0.3529248
dev_1,127.88,-0.3529248
dev_1,127.92,-0.3529248
dev_1,127.96,-0.3529248
dev_1,128,-0.3529248
dev_1,128.04,-0.3512582
dev_1,128.08,-0.3512582
dev_1,128.12,-0.3512582
dev_1,128.16,-0.3512582
dev_1,128.2,-0.3512582
dev_1,128.24,-0.3512582
dev_1,128.28,-0.3512582
dev_1,128.32,-0.3512582
dev_1,128.36,-0.3512582
dev_1,128.4,-0.3512582
dev_1,128.44,-0.3512582
dev_1,128.48,-0.3512582
dev_1,128.52,-0.3512582
dev_1,128.56,-0.3512582
dev_1,128.6,-0.3529248
dev_1,128.64,-0.3545915
dev_1,128.68,-0.3545915
dev_1,128.72,-0.3545915
dev_1,128.76,-0.3579248
dev_1,128.8,-0.3595915
dev_1,128.84,-0.3612582
dev_1,128.88,-0.3612582
dev_1,128.92,-0.3562582
dev_1,128.96,-0.3529248
dev_1,129,-0.3512582
dev_1,129.04,-0.3479248
dev_1,129.08,-0.3429248
dev_1,129.12,-0.3395915
dev_1,129.16,-0.3395915
dev_1,129.2,-0.3395915
dev_1,129.24,-0.3395915
dev_1,129.28,-0.3379248
dev_1,129.32,-0.3379248
dev_1,129.36,-0.3345915
dev_1,129.4,-0.3329248
dev_1,129.44,-0.3329248
dev_1,129.48,-0.3329248
dev_1,129.52,-0.3329248
dev_1,129.56,-0.3329248
dev_1,129.6,-0.3329248
dev_1,129.64,-0.3312582
dev_1,129.68,-0.3312582
dev_1,129.72,-0.3312582
dev_1,129.76,-0.3312582
dev_1,129.8,-0.3312582
dev_1,129.84,-0.3312582
dev_1,129.88,-0.3295915
dev_1,129.92,-0.3295915
dev_1,129.96,-0.3295915
dev_1,130,-0.3312582
dev_1,130.04,-0.3329248
dev_1,130.08,-0.3362582
dev_1,130.12,-0.3379248
dev_1,130.16,-0.3412582
dev_1,130.2,-0.3462582
dev_1,130.24,-0.3512582
dev_1,130.28,-0.3579248
dev_1,130.32,-0.3629248
dev_1,130.36,-0.3679248
dev_1,130.4,-0.3662582
dev_1,130.44,-0.3679248
dev_1,130.48,-0.3712582
dev_1,130.52,-0.3745915
dev_1,130.56,-0.3779248
dev_1,130.6,-0.3829248
dev_1,130.64,-0.3829248
dev_1,130.68,-0.3829248
dev_1,130.72,-0.3845915
dev_1,130.76,-0.3862582
dev_1,130.8,-0.3862582
dev_1,130.84,-0.3862582
dev_1,130.88,-0.3879248
dev_1,130.92,-0.3879248
dev_1,130.96,-0.3862582
dev_1,131,-0.3845915
dev_1,131.04,-0.3845915
dev_1,131.08,-0.3829248
dev_1,131.12,-0.3829248
dev_1,131.16,-0.3829248
dev_1,131.2,-0.3829248
dev_1,131.24,-0.3829248
dev_1,131.28,-0.3829248
dev_1,131.32,-0.3812582
dev_1,131.36,-0.3812582
dev_1,131.4,-0.3812582
dev_1,131.44,-0.3812582
dev_1,131.48,-0.3829248
dev_1,131.52,-0.3845915
dev_1,131.56,-0.3879248
dev_1,131.6,-0.3879248
dev_1,131.64,-0.3879248
dev_1,131.68,-0.3895915
dev_1,131.72,-0.3912582
dev_1,131.76,-0.3912582
dev_1,131.8,-0.3912582
dev_1,131.84,-0.3945915
dev_1,131.88,-0.3945915
dev_1,131.92,-0.3945915
dev_1,131.96,-0.3945915
dev_1,132,-0.3962582
dev_1,132.04,-0.3979248
dev_1,132.08,-0.3979248
dev_1,132.12,-0.3979248
dev_1,132.16,-0.3995915
dev_1,132.2,-0.3995915
dev_1,132.24,-0.4012582
dev_1,132.28,-0.4029248
dev_1,132.32,-0.4029248
dev_1,132.36,-0.4029248
dev_1,132.4,-0.4029248
dev_1,132.44,-0.4045915
dev_1,132.48,-0.4045915
dev_1,132.52,-0.4062582
dev_1,132.56,-0.4079248
dev_1,132.6,-0.4095915
dev_1,132.64,-0.4095915
dev_1,132.68,-0.4095915
dev_1,132.72,-0.4095915
dev_1,132.76,-0.4095915
dev_1,132.8,-0.4095915
dev_1,132.84,-0.4095915
dev_1,132.88,-0.4095915
dev_1,132.92,-0.4095915
dev_1,132.96,-0.4095915
dev_1,133,-0.4095915
dev_1,133.04,-0.4095915
dev_1,133.08,-0.4095915
dev_1,133.12,-0.4095915
dev_1,133.16,-0.4079248
dev_1,133.2,-0.4062582
dev_1,133.24,-0.4062582
dev_1,133.28,-0.4062582
dev_1,133.32,-0.4062582
dev_1,133.36,-0.4062582
dev_1,133.4,-0.4062582
dev_1,133.44,-0.4062582
dev_1,133.48,-0.4045915
dev_1,133.52,-0.4045915
dev_1,133.56,-0.4045915
dev_1,133.6,-0.4045915
dev_1,133.64,-0.4012582
dev_1,133.68,-0.4012582
dev_1,133.72,-0.4012582
dev_1,133.76,-0.4012582
dev_1,133.8,-0.4012582
dev_1,133.84,-0.4012582
dev_1,133.88,-0.4012582
dev_1,133.92,-0.3995915
dev_1,133.96,-0.3995915
dev_1,134,-0.3995915
dev_1,134.04,-0.3995915
dev_1,134.08,-0.3979248
dev_1,134.12,-0.3979248
dev_1,134.16,-0.3979248
dev_1,134.2,-0.3979248
dev_1,134.24,-0.3979248
dev_1,134.28,-0.3962582
dev_1,134.32,-0.3912582
dev_1,134.36,-0.3879248
dev_1,134.4,-0.3679248
dev_1,134.44,-0.3345915
dev_1,134.48,-0.3095915
dev_1,134.52,-0.2995915
dev_1,134.56,-0.2962582
dev_1,134.6,-0.2945915
dev_1,134.64,-0.2962582
dev_1,134.68,-0.2945915
dev_1,134.72,-0.2912582
dev_1,134.76,-0.2812582
dev_1,134.8,-0.2712582
dev_1,134.84,-0.2695915
dev_1,134.88,-0.2679248
dev_1,134.92,-0.2645915
dev_1,134.96,-0.2612582
dev_1,135,-0.2579248
dev_1,135.04,-0.2545915
dev_1,135.08,-0.2495915
dev_1,135.12,-0.2379248
dev_1,135.16,-0.2345915
dev_1,135.2,-0.2295915
dev_1,135.24,-0.2212582
dev_1,135.28,-0.2062582
dev_1,135.32,-0.1895915
dev_1,135.36,-0.1762582
dev_1,135.4,-0.1562582
dev_1,135.44,-0.1462582
dev_1,135.48,-0.1395915
dev_1,135.52,-0.1312582
dev_1,135.56,-0.1279248
dev_1,135.6,-0.1262582
dev_1,135.64,-0.1229248
dev_1,135.68,-0.1212582
dev_1,135.72,-0.1195915
dev_1,135.76,-0.1162582
dev_1,135.8,-0.1145915
dev_1,135.84,-0.1129248
dev_1,135.88,-0.1129248
dev_1,135.92,-0.1129248
dev_1,135.96,-0.1129248
dev_1,136,-0.1112582
dev_1,136.04,-0.1112582
dev_1,136.08,-0.1095915
dev_1,136.12,-0.1095915
dev_1,136.16,-0.1095915
dev_1,136.2,-0.1079248
dev_1,136.24,-0.1079248
dev_1,136.28,-0.1079248
dev_1,136.32,-0.1079248
dev_1,136.36,-0.1079248
dev_1,136.4,-0.1079248
dev_1,136.44,-0.1079248
dev_1,136.48,-0.1079248
dev_1,136.52,-0.1079248
dev_1,136.56,-0.1079248
dev_1,136.6,-0.1045915
dev_1,136.64,-0.1029248
dev_1,136.68,-0.1012582
dev_1,136.72,-0.0995915
dev_1,136.76,-0.0995915
dev_1,136.8,-0.0995915
dev_1,136.84,-0.0995915
dev_1,136.88,-0.0995915
dev_1,136.92,-0.0995915
dev_1,136.96,-0.0995915
dev_1,137,-0.0995915
dev_1,137.04,-0.0995915
dev_1,137.08,-0.0995915
dev_1,137.12,-0.0995915
dev_1,137.16,-0.09792484
dev_1,137.2,-0.0995915
dev_1,137.24,-0.0995915
dev_1,137.28,-0.0995915
dev_1,137.32,-0.0995915
dev_1,137.36,-0.0995915
dev_1,137.4,-0.0995915
dev_1,137.44,-0.0995915
dev_1,137.48,-0.0995915
dev_1,137.52,-0.09792484
dev_1,137.56,-0.09792484
dev_1,137.6,-0.09792484
dev_1,137.64,-0.09792484
dev_1,137.68,-0.09792484
dev_1,137.72,-0.09792484
dev_1,137.76,-0.09792484
dev_1,137.8,-0.09792484
dev_1,137.84,-0.09792484
dev_1,137.88,-0.09792484
dev_1,137.92,-0.09792484
dev_1,137.96,-0.09792484
dev_1,138,-0.09792484
dev_1,138.04,-0.0995915
dev_1,138.08,-0.0995915
dev_1,138.12,-0.0995915
dev_1,138.16,-0.0995915
dev_1,138.2,-0.0995915
dev_1,138.24,-0.0995915
dev_1,138.28,-0.0995915
dev_1,138.32,-0.0995915
dev_1,138.36,-0.0995915
dev_1,138.4,-0.0995915
dev_1,138.44,-0.0995915
dev_1,138.48,-0.09792484
dev_1,138.52,-0.09792484
dev_1,138.56,-0.09792484
dev_1,138.6,-0.09792484
dev_1,138.64,-0.09792484
dev_1,138.68,-0.09792484
dev_1,138.72,-0.09792484
dev_1,138.76,-0.09792484
dev_1,138.8,-0.09792484
dev_1,138.84,-0.09792484
dev_1,138.88,-0.09792484
dev_1,138.92,-0.09792484
dev_1,138.96,-0.09792484
dev_1,139,-0.09792484
dev_1,139.04,-0.09792484
dev_1,139.08,-0.09792484
dev_1,139.12,-0.09792484
dev_1,139.16,-0.09792484
dev_1,139.2,-0.09792484
dev_1,139.24,-0.09792484
dev_1,139.28,-0.09792484
dev_1,139.32,-0.09792484
dev_1,139.36,-0.09792484
dev_1,139.4,-0.09792484
dev_1,139.44,-0.09792484
dev_1,139.48,-0.09792484
dev_1,139.52,-0.09792484
dev_1,139.56,-0.0995915
dev_1,139.6,-0.0995915
dev_1,139.64,-0.0995915
dev_1,139.68,-0.09792484
dev_1,139.72,-0.09792484
dev_1,139.76,-0.09792484
dev_1,139.8,-0.09792484
dev_1,139.84,-0.0995915
dev_1,139.88,-0.1029248
dev_1,139.92,-0.1095915
dev_1,139.96,-0.1195915
dev_1,140,-0.1279248
dev_1,140.04,-0.1312582
dev_1,140.08,-0.1345915
dev_1,140.12,-0.1362582
dev_1,140.16,-0.1395915
dev_1,140.2,-0.1379248
dev_1,140.24,-0.1379248
dev_1,140.28,-0.1379248
dev_1,140.32,-0.1395915
dev_1,140.36,-0.1412582
dev_1,140.4,-0.1412582
dev_1,140.44,-0.1395915
dev_1,140.48,-0.1412582
dev_1,140.52,-0.1412582
dev_1,140.56,-0.1412582
dev_1,140.6,-0.1412582
dev_1,140.64,-0.1412582
dev_1,140.68,-0.1429248
dev_1,140.72,-0.1412582
dev_1,140.76,-0.1412582
dev_1,140.8,-0.1412582
dev_1,140.84,-0.1412582
dev_1,140.88,-0.1429248
dev_1,140.92,-0.1412582
dev_1,140.96,-0.1429248
dev_1,141,-0.1429248
dev_1,141.04,-0.1412582
dev_1,141.08,-0.1429248
dev_1,141.12,-0.1429248
dev_1,141.16,-0.1462582
dev_1,141.2,-0.1479248
dev_1,141.24,-0.1462582
dev_1,141.28,-0.1479248
dev_1,141.32,-0.1479248
dev_1,141.36,-0.1462582
dev_1,141.4,-0.1462582
dev_1,141.44,-0.1462582
dev_1,141.48,-0.1462582
dev_1,141.52,-0.1462582
dev_1,141.56,-0.1479248
dev_1,141.6,-0.1462582
dev_1,141.64,-0.1462582
dev_1,141.68,-0.1462582
dev_1,141.72,-0.1429248
dev_1,141.76,-0.1429248
dev_1,141.8,-0.1429248
dev_1,141.84,-0.1429248
dev_1,141.88,-0.1412582
dev_1,141.92,-0.1412582
dev_1,141.96,-0.1412582
dev_1,142,-0.1395915
dev_1,142.04,-0.1395915
dev_1,142.08,-0.1395915
dev_1,142.12,-0.1379248
dev_1,142.16,-0.1379248
dev_1,142.2,-0.1379248
dev_1,142.24,-0.1395915
dev_1,142.28,-0.1379248
dev_1,142.32,-0.1379248
dev_1,142.36,-0.1379248
dev_1,142.4,-0.1379248
dev_1,142.44,-0.1379248
dev_1,142.48,-0.1379248
dev_1,142.52,-0.1379248
dev_1,142.56,-0.1379248
dev_1,142.6,-0.1362582
dev_1,142.64,-0.1362582
dev_1,142.68,-0.1362582
dev_1,142.72,-0.1379248
dev_1,142.76,-0.1362582
dev_1,142.8,-0.1362582
dev_1,142.84,-0.1362582
dev_1,142.88,-0.1379248
dev_1,142.92,-0.1362582
dev_1,142.96,-0.1395915
dev_1,143,-0.1479248
dev_1,143.04,-0.1512582
dev_1,143.08,-0.1545915
dev_1,143.12,-0.1562582
dev_1,143.16,-0.1629248
dev_1,143.2,-0.1712582
dev_1,143.24,-0.1712582
dev_1,143.28,-0.1745915
dev_1,143.32,-0.1812582
dev_1,143.36,-0.1829248
dev_1,143.4,-0.1879248
dev_1,143.44,-0.1912582
dev_1,143.48,-0.1962582
dev_1,143.52,-0.1995915
dev_1,143.56,-0.1995915
dev_1,143.6,-0.2012582
dev_1,143.64,-0.2029248
dev_1,143.68,-0.2045915
dev_1,143.72,-0.2079248
dev_1,143.76,-0.2062582
dev_1,143.8,-0.2079248
dev_1,143.84,-0.2062582
dev_1,143.88,-0.2079248
dev_1,143.92,-0.2079248
dev_1,143.96,-0.2095915
dev_1,144,-0.2145915
dev_1,144.04,-0.2162582
dev_1,144.08,-0.2179248
dev_1,144.12,-0.2179248
dev_1,144.16,-0.2195915
dev_1,144.2,-0.2195915
dev_1,144.24,-0.2195915
dev_1,144.28,-0.2179248
dev_1,144.32,-0.2195915
dev_1,144.36,-0.2195915
dev_1,144.4,-0.2195915
dev_1,144.44,-0.2179248
dev_1,144.48,-0.2179248
dev_1,144.52,-0.2179248
dev_1,144.56,-0.2179248
dev_1,144.6,-0.2162582
dev_1,144.64,-0.2162582
dev_1,144.68,-0.2162582
dev_1,144.72,-0.2162582
dev_1,144.76,-0.2179248
dev_1,144.8,-0.2179248
dev_1,144.84,-0.2162582
dev_1,144.88,-0.2162582
dev_1,144.92,-0.2162582
dev_1,144.96,-0.2162582
dev_1,145,-0.2179248
dev_1,145.04,-0.2179248
dev_1,145.08,-0.2212582
dev_1,145.12,-0.2229248
dev_1,145.16,-0.2229248
dev_1,145.2,-0.2229248
dev_1,145.24,-0.2229248
dev_1,145.28,-0.2245915
dev_1,145.32,-0.2262582
dev_1,145.36,-0.2279248
dev_1,145.4,-0.2295915
dev_1,145.44,-0.2279248
dev_1,145.48,-0.2295915
dev_1,145.52,-0.2295915
dev_1,145.56,-0.2295915
dev_1,145.6,-0.2329248
dev_1,145.64,-0.2329248
dev_1,145.68,-0.2329248
dev_1,145.72,-0.2329248
dev_1,145.76,-0.2329248
dev_1,145.8,-0.2329248
dev_1,145.84,-0.2329248
dev_1,145.88,-0.2329248
dev_1,145.92,-0.2345915
dev_1,145.96,-0.2345915
dev_1,146,-0.2345915
dev_1,146.04,-0.2362582
dev_1,146.08,-0.2345915
dev_1,146.12,-0.2345915
dev_1,146.16,-0.2345915
dev_1,146.2,-0.2345915
dev_1,146.24,-0.2345915
dev_1,146.28,-0.2345915
dev_1,146.32,-0.2362582
dev_1,146.36,-0.2362582
dev_1,146.4,-0.2362582
dev_1,146.44,-0.2362582
dev_1,146.48,-0.2362582
dev_1,146.52,-0.2379248
dev_1,146.56,-0.2379248
dev_1,146.6,-0.2362582
dev_1,146.64,-0.2379248
dev_1,146.68,-0.2379248
dev_1,146.72,-0.2379248
dev_1,146.76,-0.2379248
dev_1,146.8,-0.2379248
dev_1,146.84,-0.2379248
dev_1,146.88,-0.2395915
dev_1,146.92,-0.2395915
dev_1,146.96,-0.2395915
dev_1,147,-0.2395915
dev_1,147.04,-0.2395915
dev_1,147.08,-0.2395915
dev_1,147.12,-0.2395915
dev_1,147.16,-0.2395915
dev_1,147.2,-0.2395915
dev_1,147.24,-0.2395915
dev_1,147.28,-0.2395915
dev_1,147.32,-0.2379248
dev_1,147.36,-0.2379248
dev_1,147.4,-0.2379248
dev_1,147.44,-0.2379248
dev_1,147.48,-0.2379248
dev_1,147.52,-0.2362582
dev_1,147.56,-0.2362582
dev_1,147.6,-0.2362582
dev_1,147.64,-0.2362582
dev_1,147.68,-0.2345915
dev_1,147.72,-0.2345915
dev_1,147.76,-0.2312582
dev_1,147.8,-0.2262582
dev_1,147.84,-0.2212582
dev_1,147.88,-0.2145915
dev_1,147.92,-0.2045915
dev_1,147.96,-0.1945915
dev_1,148,-0.1862582
dev_1,148.04,-0.1812582
dev_1,148.08,-0.1762582
dev_1,148.12,-0.1679248
dev_1,148.16,-0.1612582
dev_1,148.2,-0.1579248
dev_1,148.24,-0.1595915
dev_1,148.28,-0.1612582
dev_1,148.32,-0.1579248
dev_1,148.36,-0.1562582
dev_1,148.4,-0.1529248
dev_1,148.44,-0.1512582
dev_1,148.48,-0.1512582
dev_1,148.52,-0.1495915
dev_1,148.56,-0.1495915
dev_1,148.6,-0.1495915
